S,X1,X2,X3,X4,X5,X6,A,Y
0.05755909360841852,0.6508517866232056,0.7240355704244014,0.4462934927233222,0.6618276001962828,0.3407528249633224,0.9381521242112536,0,14.618539312010205
0.25060433251107533,0.32335435533898405,0.5528658851636954,0.4466081297078984,0.21494189537193442,0.672570969166838,0.4842559863704623,0,10.803012263947657
0.5997334632437838,0.2173286537269833,0.5031991847053907,0.1571333505192819,0.1855841064117858,0.41400982703780365,0.17737748191389868,0,9.740605761137193
0.9874201060060759,0.26691107344975085,0.10291993701516677,0.5381266364337919,0.6111356200440329,0.7693544370780863,0.8573059000050866,0,23.395332749381275
0.12089882427829494,0.14167529124716371,0.42455751126393537,0.5209756363488972,0.6347876929716172,0.4548311710637264,0.3166624778977625,0,12.063586298116777
0.723414364947365,0.15709317782281296,0.808875212450923,0.0038945200978425243,0.057590263032250344,0.5854404345114501,0.4583345038385739,0,9.155435942100539
0.9924154261582957,0.22313563712978934,0.6135797170723419,0.9108826232492114,0.8220138630400459,0.3949026907883535,0.04777910193756385,0,25.06812236849754
0.9652269444284575,0.05653026825983776,0.1448384342673098,0.48700099926943397,0.1502780585400364,0.4848710880088186,0.128231876277626,0,13.713952400890378
0.7456649587179264,0.07460611609607992,0.17315957183969766,0.32355514258732243,0.7917290177919102,0.4189319692432568,0.3656098079647597,0,16.81841848202573
0.2593456434522429,0.29222401716989355,0.8908140177329489,0.22471631228024236,0.32061623544071804,0.2584741086954496,0.3571200719355142,0,8.38241732854474
0.0755990617388328,0.9540520425294322,0.9829120580324265,0.9241548521837727,0.7364852611653787,0.3862341895802296,0.7463008273479619,0,20.443312167335826
0.9439139274886553,0.29184702296438847,0.84000759916637,0.789774047382968,0.6960148899797723,0.014628961903842108,0.9160033403249113,0,17.56623362131534
0.08048635645275759,0.011649833845572388,0.17664597044285868,0.6076006062964006,0.5095997088566435,0.5657683276770284,0.7411902722814094,0,11.813393976971373
0.5277647857768024,0.7379659473560695,0.3323833318743057,0.8951980871767897,0.293268392034432,0.018658817694785612,0.06510408546916913,0,22.142487457341524
0.0206586141359694,0.5046341052814467,0.8280071913883881,0.591828523453875,0.07321522703153216,0.20286517500726164,0.18051697845985004,0,11.119272866281216
0.43335913476760257,0.9065293382343032,0.5093785376096442,0.3521250976754198,0.8925953316658345,0.7442825037015433,0.13704786232944155,0,22.07263460825904
0.285253863612767,0.07441591095238731,0.26431182399618414,0.02898782196273808,0.012221737900405705,0.3239568800747584,0.35999776741350087,0,8.329783840257821
0.6427825462492943,0.37299161288270977,0.7715152770035799,0.8730325346322835,0.597213103726175,0.2588868256440352,0.7328340250979523,0,16.313165455183363
0.2668971944624934,0.45761724683342475,0.9288879241575352,0.0382883799990994,0.574950573304994,0.7913850176605761,0.6186264794810499,0,10.634549390253028
0.7469576761753196,0.5407081052188711,0.30437040709867436,0.9792752120503726,0.584296241256244,0.06474747750227561,0.6884398734371983,0,23.95753872805612
0.23579571447670902,0.1867072901746365,0.44804117096043083,0.12914938027438416,0.4143147354273071,0.31046188163749666,0.8853059353195135,0,8.778845636027171
0.8616688852521533,0.3666687743095822,0.20308511393559803,0.45439864954628306,0.913774416547851,0.04526717553661341,0.9508713192128057,0,24.7713423675851
0.0386553727492409,0.4413572652429648,0.8093425526970456,0.9745678904365889,0.4061706642408195,0.9332018788984817,0.4961796276707331,0,13.12517908686039
0.8051402397099666,0.8842907053598369,0.4998014529504763,0.9068547526703341,0.21061121651626247,0.9472030767757731,0.8347465787992271,0,23.28919079599151
0.002836485824348401,0.4496863788706681,0.5441014405110579,0.6884705556745763,0.9371863029715908,0.14927789870570773,0.23576418905808316,0,17.814025297360473
0.5812986407437116,0.9719410219550187,0.5242536058085602,0.23523454072153693,0.9767577602628078,0.7879569284403503,0.6745952034724375,0,24.379116136685997
0.9449906410348464,0.23727224223226817,0.3329314252820209,0.9505152917302301,0.20962498950241315,0.2595853795048294,0.9710607385699999,0,19.274569368988825
0.11205415117941293,0.7734551581756784,0.7224225256807352,0.0965530537072965,0.9511593139057067,0.3397296815876092,0.5135438645320862,0,15.440227801049945
0.8423604622103593,0.54287666454548,0.1849015819019495,0.39499688201468264,0.33924709224441174,0.9935660067042741,0.40423108481870784,0,19.057952799445292
0.9510371431655109,0.42785370774171594,0.5255869902163585,0.16838895490694972,0.3571968090190719,0.95751516917361,0.16591362041069568,0,14.315621001768767
0.05096326144093069,0.024449917891398276,0.6748409098434501,0.5037919971656143,0.9486864430480333,0.2054575158022337,0.2721499130260674,0,13.377371230503927
0.784065888672192,0.49705747563985336,0.8412713714252977,0.8014862488470688,0.846954953636464,0.8584331078521598,0.3341081654330015,0,22.253007889356457
0.40030837782122364,0.2981750654623504,0.7649947759765462,0.3803714568037223,0.11352235326296944,0.24628127277035916,0.01455052354100328,0,9.187592789469155
0.970078873907832,0.9702045931655149,0.6519147563564971,0.8925672349119107,0.05138083323670217,0.44623931829972463,0.2932994082269704,0,24.07017859380715
0.631476115756521,0.947132155378801,0.5841221022658606,0.5145545987112119,0.4155059151549073,0.5102681122818331,0.4377270583246541,0,20.369103237902028
0.03490748463867657,0.5091834495138438,0.9660150968246487,0.10523635351054073,0.5218235623323362,0.6433048346960105,0.5079908502793643,0,9.054824296935383
0.9722551435773937,0.5805864312221188,0.9284649830780581,0.42703717347651304,0.6974588641258997,0.5866819790213312,0.7904408575926924,0,18.02811268299102
0.7994380620995394,0.0015678037342173878,0.3598886498792965,0.039356075415441505,0.4784924302948974,0.5806684019455383,0.2185266895637965,0,10.086732004600254
0.9015069121292668,0.7209015433746431,0.36156674596443217,0.8653198979946892,0.32554925876559404,0.5135482203226455,0.9136623351412946,0,24.117632332118507
0.1207559199420619,0.3974913214726097,0.42700514403605927,0.8086307300254852,0.3384023091745678,0.7812586464072137,0.3986449546644567,0,14.181360459150945
0.8854135573673498,0.1998646198384798,0.2580544386359893,0.7910893816986542,0.5193748378821974,0.4848804831617556,0.08801119933633683,0,20.69100298939187
0.8195458272252831,0.07334423112603472,0.9359418576229979,0.9240772126564882,0.9510725452789562,0.7610159982438693,0.5068342698463825,0,18.644829850556132
0.1430011600152641,0.275223050442699,0.6551070488886365,0.1340924038084762,0.40877083448464524,0.985406081745995,0.822463742263611,0,10.65776531661446
0.9020668231159489,0.700192198304305,0.47377228488879786,0.22701225110687162,0.37467425902557505,0.08353706246913783,0.16129120815042775,0,18.993998683408815
0.9736897396816232,0.27078070912714614,0.6333551147515665,0.8207741914224699,0.009660896084482395,0.11300323929193579,0.6602362523923545,0,14.846039991484702
0.5117787928474495,0.41222195413687956,0.4229020721046547,0.8886267053038256,0.44906103084130067,0.9751003238149035,0.4063348315834465,0,17.759463274775257
0.218308982365692,0.21096554728531824,0.6594507313074742,0.9384372508046583,0.31475027802003597,0.1622220264880514,0.3887190353637727,0,13.460782935302513
0.41527844280156667,0.4597730360883737,0.9870475777778186,0.23030136695213788,0.9170792763311251,0.3131526072401658,0.9041812966611954,0,14.652897858461413
0.17726162947193386,0.6677368040327278,0.6486858878243082,0.08781407712711198,0.948422674396404,0.9092453537413604,0.32149239922946504,0,16.876072271432687
0.337312021963719,0.2589893434143702,0.904051916196651,0.5174024092696287,0.04655652218448747,0.41170848050999,0.40358436168378886,0,7.005777988549619
0.24644116847902772,0.03413158352411927,0.3679875545769179,0.06681005170411713,0.14393371608719963,0.9858570227967072,0.34682598887711,0,6.725076465347904
0.9310509268983296,0.6759367799023736,0.9528984690334346,0.9413111443048442,0.25810813459821,0.24335023606315942,0.11819847866344846,0,22.496954100087684
0.9862513809458211,0.8413828783815858,0.03615668527644056,0.6274852384350462,0.9685991941042054,0.44549330951664856,0.011682635011773135,0,35.1137956288807
0.14454629651822257,0.44878751789672267,0.719234141389824,0.10175159520042909,0.6007627784574503,0.23509277099633152,0.9243824433600408,0,12.161909574668853
0.7666058550720781,0.23869853003072705,0.3063562068817104,0.13694499141136074,0.6917572062659951,0.666883181075911,0.15141522904235227,0,16.598280202913447
0.11646814765941942,0.7121201651273947,0.5156114756282612,0.9835393814845251,0.26325811235082597,0.09231002203481842,0.44797566252807186,0,17.79226286966917
0.10057113910909452,0.1237559242769033,0.7221947410039083,0.23303980377371702,0.7524226564675041,0.83538948161842,0.9207129133990778,0,9.552530602305668
0.921142196965057,0.1292176943381691,0.7128894821353368,0.14818799607353206,0.05311662624380287,0.3902465741482112,0.8250527886173048,0,9.912308261223064
0.5532023714568607,0.7349857112644103,0.4230468248318283,0.5772761146450718,0.4605513309046173,0.421399542720565,0.6627554484515382,0,18.31854496502696
0.2744546338909155,0.4109583867481118,0.17479399002127005,0.6860334601186844,0.7834679011650605,0.7770445473545812,0.6379895087373176,0,18.336241431784348
0.023234929402942868,0.18781803502439975,0.4428923644744488,0.9457354187930541,0.8919793778522175,0.06417925523710744,0.5396736030877698,0,17.537484549738522
0.879130907258183,0.32951847729470896,0.2794952719895827,0.23942309296666875,0.655737551142883,0.9151400923715669,0.20341462724298498,0,17.599737815725792
0.4805710848589754,0.838957960388884,0.2554674349137215,0.5877783858250826,0.7719747745215169,0.3793852577563811,0.2565795615468047,0,23.732507074958846
0.4519412097807709,0.3435185190271933,0.037733197054602874,0.6890670755248145,0.3202678982972088,0.8578661630083698,0.6660008514694732,0,16.723316900759187
0.15188145012834003,0.6159576158008142,0.38096498151552705,0.0875407097784131,0.46313738046170394,0.24124405047437736,0.8975353865717538,0,11.962280201244777
0.7844613311721198,0.18139118401093401,0.8186095277093626,0.37758562564104614,0.44222434431309976,0.7145868234308846,0.23650322507604293,0,11.246727936476757
0.28561985564962333,0.8417465328443408,0.26742266217852473,0.1281686054225487,0.1457724902426557,0.5769595643702083,0.4500531566025804,0,14.300880044687828
0.031958748928904816,0.6531770968715709,0.8271074654521218,0.3058845180451011,0.6886045712635278,0.31673014210309836,0.8902194380189498,0,14.132487488413199
0.7192252797007906,0.8673929247199951,0.7668414938859706,0.650991983867193,0.12786501666685557,0.5955101658859189,0.06425149654712181,0,16.699778216712822
0.6976679001253328,0.9819202307895848,0.37208025352018115,0.5342335151081514,0.42390966143207054,0.9138779680677289,0.10345597326221445,0,24.135149786490434
0.9283385545973856,0.7678904784107006,0.5815473080290472,0.13635106719169365,0.7842997093073274,0.46353791732574035,0.24957296894454828,0,23.661906466276704
0.4874973428790055,0.07728796768043822,0.785988429689246,0.36652560213764185,0.5518219906908424,0.8212508332372485,0.6321509263353057,0,11.945702043570419
0.6954505780304809,0.6051195723090004,0.3672737844118561,0.44974629120861487,0.6099966613388996,0.24262444301760333,0.36429237019779437,0,19.714671332019872
0.8764440618618997,0.22084733953566216,0.4799802768114134,0.9984160205268572,0.8618894323344616,0.67963917464345,0.024348012556727694,0,24.57539523250596
0.8256416059644733,0.5951743613358448,0.6190423139622099,0.0835461647384762,0.8353336557138167,0.4154256030653549,0.6976908921201144,0,18.25889859337275
0.9148141752667676,0.784099932483438,0.19610132786393641,0.1721923722553298,0.8422306572625261,0.4604241916512769,0.9189151786944522,0,24.843874856679836
0.377080093434639,0.3823958863611815,0.1494754139657003,0.17885896486112218,0.8691242112349229,0.6857333226837816,0.03253692091379656,0,18.311309829583983
0.49775524492882733,0.8733712140094017,0.1936617930646657,0.9816998234537228,0.995991366127268,0.5013122516317357,0.7787757224192591,0,29.05352709338779
0.7840065636983103,0.9431184643642739,0.4026358101696139,0.3583476589524225,0.19812344404456006,0.41198214223953344,0.319634873261052,0,18.821503517033527
0.11617218542880813,0.0011105318191653168,0.5978993474076463,0.2596290189839876,0.25696749736393243,0.1741200891576875,0.7164237020842525,0,7.144348986504724
0.9824940714733852,0.4961910971071932,0.5666069803874869,0.6802983232976955,0.8648214620586135,0.9589685618789734,0.46707559609681515,0,25.514004055342003
0.052772963201513895,0.6136123009107007,0.2019265228183289,0.9771204933676344,0.6272805614949464,0.6353716018471848,0.7412561154719851,0,19.15848087936866
0.0589329356193089,0.19277726463556044,0.7389250915080439,0.015907852189947058,0.7169606806331291,0.3531599008623828,0.5708619913091693,0,9.11097367074565
0.19105957077220645,0.03602312737983793,0.9004682345180518,0.512202991482178,0.6870811119486949,0.06643015855963297,0.5820376348137307,0,8.758810161000886
0.3174587184312472,0.19949903510159883,0.82517645283172,0.30313451707609496,0.8181136990930301,0.394832786264082,0.6174411285177391,0,14.180081175125391
0.7533520061600014,0.13655925875314678,0.04981833266226521,0.2794514983461034,0.6722317958337307,0.1921020347984297,0.9062800554253488,0,16.49515016073078
0.9669957038243544,0.3480865739310779,0.9270219238830025,0.0398602548069219,0.5576977718643451,0.738357318841096,0.8436597785995027,0,13.570876932726941
0.8739481466785437,0.9656000118000192,0.5960186060572812,0.8221589739284668,0.538049908291987,0.04284649736982238,0.4035260146913616,0,27.540006901792133
0.07433787741272167,0.8206239692513679,0.974527993324804,0.13877773156276352,0.6035944243643488,0.8724569778954421,0.1448856078885601,0,13.705309273154883
0.2916634015656036,0.16475100471021686,0.13472675516135268,0.9923627479420085,0.9760167327550864,0.7483713780388344,0.6938660534740505,0,21.313682652867538
0.9172586105157013,0.66692543071097,0.7084167064861913,0.8506061560458088,0.5214427199566033,0.25259748729155906,0.6755452685508592,0,24.069893771030923
0.4093615397835998,0.3882328160388422,0.6779324885300069,0.8352806173908737,0.03635087541046911,0.4705768381991444,0.08299687233629494,0,13.863182704307787
0.308507079117958,0.9105551075043816,0.904282134094798,0.8264996236879989,0.801985887240734,0.20153415176826883,0.9028224072210674,0,20.758641195424357
0.21781829486554172,0.3765618256901554,0.026626159456920817,0.7968533347953025,0.7728771315970319,0.6326653809554681,0.22562080963887787,0,18.839192680356934
0.21453907757186444,0.7535071087044165,0.9895266810967808,0.04324653913368359,0.6028231256327284,0.7974136436795742,0.8012563628073818,0,13.56759601396626
0.13302358417221544,0.38180969848623303,0.6065336592122135,0.21410624021843527,0.8561278884296984,0.579197702348569,0.3936845459078889,0,12.531676658811516
0.971174189740132,0.4316944245148421,0.03096459194403056,0.019151867757446484,0.5991120835196099,0.09671922415392198,0.5497838072127849,0,22.10657702602337
0.022118331304686226,0.8849197106057454,0.4669267738928128,0.30859959662108793,0.7410940368631196,0.5054254716889797,0.14184640594435804,0,20.0426142076
0.9883005250403101,0.9740412531284974,0.9181042529020624,0.9013811690511075,0.19252127957341592,0.13050890487733324,0.872406109938082,0,23.139371385578723
0.9160187655992802,0.6064238977885859,0.6545422607039355,0.09431324669788699,0.9017351763785626,0.048467704810683854,0.5938673570379212,0,21.635875568633796
0.11911434511265707,0.5415876050456874,0.9908848695304229,0.6055996348818548,0.4661921964007484,0.9186652145772892,0.2636167062135134,0,11.278448330521595
0.4484208652063546,0.5801591197089077,0.7298622988475088,0.31875548697717293,0.44969334956244766,0.2201283899072385,0.5562367851338932,0,15.28799993812246
0.8330296543090722,0.025605274043767445,0.03633338684339327,0.6157493512447656,0.5463766790421999,0.11239347636999908,0.42294963380093376,0,17.48222523883169
0.7061089064315744,0.4948759910921612,0.29344379626586103,0.8371242929516935,0.06289885766857284,0.11024913229812894,0.80279038915263,0,16.824289984682768
0.571918066632965,0.9586272955195797,0.9031619396917565,0.02258561925106417,0.020062207159277978,0.7586411571044032,0.9859683706869123,0,12.567065823721558
0.6082197085856544,0.7859855394892479,0.9728953970509118,0.9784744574673647,0.05849356680221729,0.8797976780925987,0.28501091538606305,0,16.283143371909016
0.7261576970216611,0.4178101102753864,0.9058273902801798,0.32471977638334315,0.05868812129728751,0.31821003066514353,0.4007639805980532,0,10.610171933246072
0.06933431254193186,0.9840569447951699,0.028361469295354436,0.1331514681694307,0.3652554978009289,0.036770600581002455,0.27838254066823653,0,16.518761824676048
0.08090496268703469,0.6016297596877901,0.1275959059386822,0.4456869021244071,0.9705844504029952,0.6433530725691589,0.9052956357851084,0,20.944211589708306
0.5013469733774896,0.47190699197918895,0.3304308435350999,0.5922239490415101,0.8638871601517207,0.9527543522402476,0.11043950224525279,0,20.64663251142088
0.08771083811546884,0.17880317072304341,0.8687648945333566,0.8195245038284935,0.17962062148231384,0.7917414945450566,0.9512554853639414,0,10.102291499800433
0.020583403547670867,0.30807534330116004,0.17080295756932318,0.06464413322856044,0.35571439587396936,0.48228523560431713,0.04320609125116637,0,9.04966274475375
0.08453138278446631,0.20174516573581236,0.6138553120522477,0.6160655418378604,0.4108585204179973,0.5933362548108332,0.9168744949537923,0,10.993396144707107
0.9438355615353957,0.3082252320632186,0.5097437117568226,0.09742549144753376,0.33772025954293217,0.7823600053943033,0.2486654053563695,0,12.49440463133811
0.555517225715974,0.2918150014554197,0.6762957322770735,0.1364355200451257,0.8436281883190584,0.02404775680722515,0.9701237038544646,0,14.528085330316847
0.19523035285702448,0.8595512303629869,0.7856483275040899,0.8560651669198155,0.7210936890281716,0.3241357268913888,0.6599740224058661,0,20.099606478709646
0.4153239121246813,0.2020923540912951,0.646801630141207,0.6174301562344738,0.7606834633825602,0.5614620672129716,0.9096227413192474,0,15.349425059741481
0.9161573228631459,0.7255329191174649,0.8315535548513728,0.9866635568302778,0.22751214629127903,0.30219405941515065,0.005775258149613216,0,21.340507765015793
0.7253648690723508,0.6116490437690226,0.1435449160039698,0.889068842603876,0.006778375376097379,0.3131686430448928,0.5793447200446147,0,19.225652736118626
0.3830765358948317,0.8593658979756543,0.009515557914379302,0.2654751392384196,0.7586882492918927,0.38637967933142103,0.11940063071905083,0,23.677134800182987
0.14615634490703527,0.9682338291478113,0.290310795291599,0.20647268116198303,0.1213870717588793,0.926981111142234,0.712576730823407,0,13.862203289788535
0.9866886322281717,0.6137074557798309,0.13196992992423362,0.16045468490915238,0.5609622127570288,0.6170750088728867,0.2724233669944105,0,21.74438795031733
0.29845604545155574,0.7924715451090952,0.01935217926940247,0.6864469397882649,0.1293265373731185,0.1626442117062039,0.44544552857397435,0,18.502833001829003
0.9740261155665301,0.1975698030035684,0.856809685758631,0.5074442460047468,0.20645857801048628,0.6300439106187371,0.022478554308842158,0,11.767469472431001
0.6098799855685763,0.23745267824077043,0.6991874101072036,0.7953089631068031,0.18163613400439005,0.15499392241635945,0.4238698223130912,0,12.493288140467586
0.8798043450219626,0.5194708398361894,0.1965489461587302,0.16718426938946862,0.2995638315354503,0.9390801391321423,0.8332549664370342,0,16.64198110009462
0.26675318428013123,0.03253557488585157,0.9455182747532103,0.13052226191361893,0.8411957537013429,0.08624973472386521,0.12595970618858898,0,10.895714580958193
0.9717525668878664,0.7501841939980648,0.30684104791418154,0.9966911920786731,0.556996213805693,0.31001319783075043,0.678074127189421,0,29.25197249754015
0.9894198115281215,0.4416094100076877,0.9363741673834781,0.6777687908916594,0.424609674219415,0.8796223747724323,0.8432917809589169,0,18.783375549120553
0.029475606014018007,0.9174484959156598,0.6499690599914614,0.22344516526417402,0.059151554841404,0.838485826972449,0.938207558036153,0,11.897367867150171
0.9708488015924577,0.9110360397805476,0.7214850351724991,0.8679447555553901,0.6118613004102788,0.8806235972030516,0.5825352595963631,0,26.34468144280431
0.8023061714637661,0.9562335160139942,0.19059741844061207,0.32268678813046703,0.7256739130777707,0.912777540886319,0.291881356393516,0,25.30769643855202
0.9692011362607055,0.29535621478022256,0.5219526011378782,0.5355163639519476,0.4983474979238771,0.8807698099607293,0.29555121561239184,0,18.073111376171397
0.948759552485096,0.9524462074987728,0.7275906340765805,0.6172500256735293,0.288360139216,0.21981509332873939,0.9368600844058455,0,21.54810030734106
0.13249738146156992,0.7532480953527283,0.5707786746764743,0.34299790623066784,0.8375699682436333,0.8469960972434981,0.02993920978274356,0,18.804932552898798
0.9264968859441458,0.1480623199628901,0.014262623647894213,0.4949875662541948,0.8954773494120382,0.2984803470256462,0.8663739679698964,0,24.550116047127258
0.9693886566027425,0.6486186059075848,0.06894371247204067,0.21686246123550912,0.6179942700362052,0.4621897443715871,0.6255931919045125,0,23.233987991640184
0.9997233299258514,0.9027867572930258,0.24624622772074156,0.3278529112004114,0.8061457670873913,0.9506297575623026,0.5994479328960303,0,29.512167329181295
0.02996565458677201,0.6932132478677264,0.10552237398389219,0.7025436257054714,0.8880940491630476,0.26665879671164405,0.24008435459871869,0,19.946409644510354
0.8987688021686029,0.9183112051298512,0.36390219639604027,0.010656538920506442,0.6872259426362274,0.3502031821435143,0.05081333325110182,0,22.48006509370388
0.3306999268499978,0.7639876425477817,0.35697589060583634,0.47525939218788316,0.9482314871841554,0.3702820074916531,0.7454615154181534,0,21.305723895976197
0.6993026493040327,0.5445548270748976,0.8083147512773425,0.6043848263207143,0.19188989288680713,0.7495033682578013,0.28212290062893164,0,15.286752076671304
0.0999072805322688,0.3411940779066982,0.721064973138722,0.16818327758671991,0.11930827616433382,0.4086426317065248,0.31968030852721474,0,5.21511506743864
0.5033316923564388,0.5839318459385376,0.11691722407561955,0.48795623899373375,0.2312778961466475,0.5828674198322357,0.9879249003696592,0,17.351605218606252
